c1,c2,stim,nparses,bgJonesMewhort,bgSUBTLEX,bgFacebook,sim_c1stim,sim_c2stim,sim_c1c2stim,label
bar,bells,barbells,2,9.63,-0.346074991,-0.378024861,0.17342711985111237,0.2628006637096405,0.3023706078529358,0
pot,belly,potbelly,1,8.43,-0.368585006,-0.37349421899999996,0.18850916624069214,0.4285925030708313,0.39120855927467346,0
shelter,belt,shelterbelt,1,9.63,-0.346074991,-0.378024861,0.21014495193958282,0.13361112773418427,0.24422578513622284,0
goose,berries,gooseberries,1,10.2,-0.311252275,-0.34153833,0.19443140923976898,0.6227812767028809,0.5215256810188293,0
straw,berries,strawberries,1,6.89,-0.373488544,-0.39210701200000003,0.1484764665365219,0.7597334980964661,0.6114675402641296,0
bar,berries,barberries,1,9.63,-0.346074991,-0.378024861,0.0067675127647817135,0.5690394639968872,0.4476129412651062,0
rasp,berries,raspberries,1,6.81,-0.376751684,-0.40054810399999996,0.1661665141582489,0.7855347990989685,0.5964397192001343,0
elder,berries,elderberries,1,9.63,-0.346074991,-0.378024861,0.15136957168579102,0.5894522070884705,0.5318232178688049,0
bay,berry,bayberry,1,8.22,-0.24041671399999998,-0.33386938899999996,0.2040361911058426,0.5550572872161865,0.5221536755561829,0
bar,berry,barberry,1,9.63,-0.346074991,-0.378024861,-0.010621016845107079,0.5292491316795349,0.38746845722198486,0
ink,berry,inkberry,1,6.78,-0.376818783,-0.40037404600000004,0.14719164371490479,0.4799869954586029,0.4097031056880951,0
dew,berry,dewberry,1,6.89,-0.373488544,-0.39210701200000003,0.24129846692085266,0.4922630190849304,0.4476219117641449,0
elder,berry,elderberry,1,9.63,-0.346074991,-0.378024861,0.07584697753190994,0.5723098516464233,0.465029239654541,0
snow,berry,snowberry,1,6.89,-0.373488544,-0.39210701200000003,0.15101274847984314,0.5920963287353516,0.45839276909828186,0
cloud,berry,cloudberry,1,7.33,-0.36436835100000003,-0.395126906,0.10362423956394196,0.5701475739479065,0.4530916213989258,0
hack,berry,hackberry,1,6.78,-0.376818783,-0.40037404600000004,0.052820343524217606,0.4656987190246582,0.3741413354873657,0
bear,berry,bearberry,1,9.63,-0.346074991,-0.378024861,0.09768352657556534,0.5676458477973938,0.4474825859069824,0
service,berry,serviceberry,1,10.2,-0.311252275,-0.34153833,0.02892828918993473,0.5412594676017761,0.448193222284317,0
straw,berry,strawberry,1,6.89,-0.373488544,-0.39210701200000003,0.17178061604499817,0.7010523676872253,0.5713164210319519,0
thimble,berry,thimbleberry,1,10.2,-0.311252275,-0.34153833,0.25484663248062134,0.6001870036125183,0.5491883754730225,0
rasp,berry,raspberry,1,6.81,-0.376751684,-0.40054810399999996,0.2251429408788681,0.6438374519348145,0.5417526960372925,0
coffee,berry,coffeeberry,1,10.2,-0.311252275,-0.34153833,0.1843557208776474,0.5145274996757507,0.4282335638999939,0
goose,berry,gooseberry,1,10.2,-0.311252275,-0.34153833,0.15048421919345856,0.5472927689552307,0.4390610456466675,0
broad,bill,broadbill,1,7.33,-0.36436835100000003,-0.395126906,0.06222040206193924,-0.01696309633553028,0.02735447697341442,0
hawks,bill,hawksbill,1,8.59,-0.356676664,-0.378338393,0.23594902455806732,-0.0037810513749718666,0.16214382648468018,0
cross,bill,crossbill,1,8.59,-0.356676664,-0.378338393,0.14665648341178894,0.024533241987228394,0.11498796939849854,0
spoon,bill,spoonbill,1,8.42,-0.37088580200000004,-0.39506003100000003,0.25208425521850586,-0.0004608541203197092,0.18529632687568665,0
hand,bill,handbill,1,7.33,-0.36436835100000003,-0.395126906,0.06526528298854828,0.16321814060211182,0.17076466977596283,0
razor,bill,razorbill,1,9.63,-0.346074991,-0.378024861,0.0010906020179390907,0.029862090945243835,0.02037910744547844,0
blue,bill,bluebill,1,10.2,-0.311252275,-0.34153833,0.280778706073761,0.11133558303117752,0.26514387130737305,0
way,bill,waybill,1,8.22,-0.24041671399999998,-0.33386938899999996,-0.07296622544527054,0.14136651158332825,0.07974430918693542,0
horn,bill,hornbill,1,8.42,-0.37088580200000004,-0.39506003100000003,0.2086828202009201,-0.020585784688591957,0.13857924938201904,0
cranes,bill,cranesbill,1,8.59,-0.356676664,-0.378338393,0.11360155045986176,0.07874323427677155,0.13442395627498627,0
play,bill,playbill,1,8.22,-0.24041671399999998,-0.33386938899999996,0.13853591680526733,0.1380976438522339,0.18781287968158722,0
hill,billies,hillbillies,1,8.6,-0.36915888,-0.39431376100000004,0.18494753539562225,0.3895667791366577,0.35243603587150574,0
hand,bills,handbills,1,7.33,-0.36436835100000003,-0.395126906,0.0685226172208786,0.13092568516731262,0.1435704231262207,0
way,bills,waybills,1,8.22,-0.24041671399999998,-0.33386938899999996,0.014536303468048573,0.12150759249925613,0.1074572429060936,0
razor,bills,razorbills,1,9.63,-0.346074991,-0.378024861,-0.007334132678806782,0.025943053886294365,0.01168178953230381,0
spoon,bills,spoonbills,1,8.42,-0.37088580200000004,-0.39506003100000003,0.11208777874708176,0.07304538041353226,0.12756653130054474,0
hill,billy,hillbilly,1,8.6,-0.36915888,-0.39431376100000004,0.20333528518676758,0.44113418459892273,0.4239688515663147,0
cow,bird,cowbird,1,6.89,-0.373488544,-0.39210701200000003,0.2728797495365143,0.5170473456382751,0.4780851900577545,0
lady,bird,ladybird,1,8.22,-0.24041671399999998,-0.33386938899999996,0.22338800132274628,0.4695163667201996,0.4484674334526062,0
jail,bird,jailbird,1,8.6,-0.36915888,-0.39431376100000004,0.4414750933647156,0.19585631787776947,0.4372198283672333,0
whirly,bird,whirlybird,1,8.22,-0.24041671399999998,-0.33386938899999996,0.45482465624809265,0.3155992329120636,0.4755830764770508,0
cat,bird,catbird,1,8.43,-0.368585006,-0.37349421899999996,0.36836013197898865,0.537003219127655,0.5214208960533142,0
bower,bird,bowerbird,1,9.63,-0.346074991,-0.378024861,0.47480106353759766,0.4265967309474945,0.5566984415054321,0
oven,bird,ovenbird,1,8.42,-0.37088580200000004,-0.39506003100000003,0.1332055926322937,0.5649014711380005,0.41985100507736206,0
lyre,bird,lyrebird,1,10.2,-0.311252275,-0.34153833,0.3236626386642456,0.4611108601093292,0.5075041055679321,0
rail,bird,railbird,1,8.6,-0.36915888,-0.39431376100000004,0.10582219064235687,0.2498340755701065,0.23781660199165344,0
fire,bird,firebird,1,10.2,-0.311252275,-0.34153833,0.08243998885154724,0.3023007810115814,0.26131102442741394,0
king,bird,kingbird,1,5.36,-0.37777936100000004,-0.401226698,0.15072320401668549,0.5299795866012573,0.4725480079650879,0
oven,birds,ovenbirds,1,8.42,-0.37088580200000004,-0.39506003100000003,0.07757493108510971,0.49523892998695374,0.35713380575180054,0
cat,birds,catbirds,1,8.43,-0.368585006,-0.37349421899999996,0.3145064413547516,0.548178493976593,0.5180839896202087,0
cow,birds,cowbirds,1,6.89,-0.373488544,-0.39210701200000003,0.2093076854944229,0.4992888271808624,0.44216179847717285,0
jail,birds,jailbirds,1,8.6,-0.36915888,-0.39431376100000004,0.3681132197380066,0.21241499483585358,0.3974546492099762,0
whirly,birds,whirlybirds,1,8.22,-0.24041671399999998,-0.33386938899999996,0.5098375678062439,0.3117626905441284,0.5066779851913452,0
hen,bit,henbit,1,8.42,-0.37088580200000004,-0.39506003100000003,0.27115723490715027,0.17366985976696014,0.299652636051178,0
back,biters,backbiters,1,6.78,-0.376818783,-0.40037404600000004,0.021168475970625877,0.3694804310798645,0.3241977393627167,0
boot,black,bootblack,1,8.43,-0.368585006,-0.37349421899999996,0.2115410566329956,0.2478281706571579,0.2999016046524048,0
lamp,black,lampblack,1,6.81,-0.376751684,-0.40054810399999996,0.2707078456878662,0.2979962229728699,0.37858304381370544,0
gall,bladders,gallbladders,1,8.6,-0.36915888,-0.39431376100000004,0.21890173852443695,0.34006229043006897,0.38341957330703735,0
cell,block,cellblock,1,8.6,-0.36915888,-0.39431376100000004,0.42019644379615784,0.13663451373577118,0.39796876907348633,0
cup,board,cupboard,1,6.81,-0.376751684,-0.40054810399999996,0.22989411652088165,0.04939623549580574,0.20944491028785706,0
clapper,board,clapperboard,1,9.63,-0.346074991,-0.378024861,0.4954690635204315,0.038034841418266296,0.39403048157691956,0
finger,board,fingerboard,1,9.63,-0.346074991,-0.378024861,0.2292584776878357,0.036083102226257324,0.20520231127738953,0
bill,board,billboard,1,8.6,-0.36915888,-0.39431376100000004,0.1745201051235199,0.08533812314271927,0.181376114487648,0
buck,board,buckboard,1,6.78,-0.376818783,-0.40037404600000004,0.17894716560840607,0.08081129193305969,0.18288485705852509,0
dash,board,dashboard,1,8.2,-0.368110014,-0.390390487,0.2626469135284424,0.11053989827632904,0.26121586561203003,0
sea,board,seaboard,1,11.5,0.204263778,0.153605767,0.27150654792785645,0.0033038812689483166,0.20648536086082458,0
star,board,starboard,1,9.63,-0.346074991,-0.378024861,0.00970089714974165,0.10461454093456268,0.07992640882730484,0
clap,boards,clapboards,1,6.81,-0.376751684,-0.40054810399999996,0.10401712357997894,0.1912124902009964,0.2014792114496231,0
dash,boards,dashboards,1,8.2,-0.368110014,-0.390390487,0.16420809924602509,0.16893857717514038,0.22775626182556152,0
gun,boat,gunboat,1,8.42,-0.37088580200000004,-0.39506003100000003,0.19338707625865936,0.546924889087677,0.463809996843338,0
cat,boat,catboat,1,8.43,-0.368585006,-0.37349421899999996,0.18012963235378265,0.5699737071990967,0.49930447340011597,0
cat,boats,catboats,1,8.43,-0.368585006,-0.37349421899999996,0.09148145467042923,0.4616473615169525,0.3839153051376343,0
dogs,body,dogsbody,1,8.59,-0.356676664,-0.378338393,0.08103761821985245,0.07316576689481735,0.10295870900154114,0
dead,bolt,deadbolt,1,7.33,-0.36436835100000003,-0.395126906,0.0063954745419323444,0.32032161951065063,0.22585555911064148,0
dead,bolts,deadbolts,1,7.33,-0.36436835100000003,-0.395126906,0.0659235268831253,0.2461918592453003,0.23035243153572083,0
herring,bone,herringbone,1,5.36,-0.37777936100000004,-0.401226698,0.09776437282562256,0.12466233968734741,0.14418888092041016,0
red,bone,redbone,1,7.33,-0.36436835100000003,-0.395126906,0.17980363965034485,0.14417921006679535,0.22297316789627075,0
lazy,bones,lazybones,1,8.22,-0.24041671399999998,-0.33386938899999996,0.44422808289527893,0.11583205312490463,0.35728752613067627,0
herring,bones,herringbones,1,5.36,-0.37777936100000004,-0.401226698,0.19912554323673248,0.10952441394329071,0.21052464842796326,0
